subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT13,Good_Run_20230916,REM_Sleep_20230925,0.6992576113057501,0.7521783757859254,9.0,1.1833333333333336,2.383333333333333
UT13,Good_Run_20230916,REM_Sleep_20230925,0.6015255121417565,0.7656882735688687,9.0,0.9333333333333336,2.383333333333333
UT13,Good_Run_20230916,Good_Run_20230926,0.6138409653623087,0.8438754160471952,10.0,0.6666666666666679,2.0166666666666657
UT13,Good_Run_20230916,Good_Run_20230927,0.5726521199422324,0.8563117627367005,11.0,0.5666666666666664,1.4166666666666679
UT13,Good_Run_20230916,Good_Run_20230927,0.5573140971500933,0.8744184659921195,11.0,0.7666666666666657,1.4166666666666679
UT13,Good_Run_20230916,Good_Run_20230928,0.46394019595864966,0.8254351022854709,12.0,0.8333333333333357,1.533333333333335
UT13,Good_Run_20230918,REM_Sleep_20230919,0.6151516374894791,0.912750921813769,1.0,0.03333333333333144,2.1833333333333336
UT13,Good_Run_20230918,REM_Sleep_20230919,0.723521962627592,0.8753778667143988,1.0,0.9666666666666686,2.1833333333333336
UT13,Good_Run_20230918,Good_Run_20230920,0.6425832165853829,0.872886415536158,2.0,0.1999999999999993,1.8500000000000014
UT13,Good_Run_20230918,REM_Sleep_20230925,0.4712512978510353,0.7419733321349297,7.0,0.5833333333333321,1.8833333333333329
UT13,Good_Run_20230918,REM_Sleep_20230925,0.46952113795691797,0.7496446787213363,7.0,1.533333333333335,1.8833333333333329
UT13,Good_Run_20230918,Good_Run_20230926,0.44529622809562974,0.8714505150711731,8.0,0.06666666666666643,1.5166666666666657
UT13,Good_Run_20230918,Good_Run_20230927,0.444249600416006,0.8743678625036181,9.0,0.03333333333333499,0.9166666666666679
UT13,Good_Run_20230918,Good_Run_20230927,0.5676661582687063,0.8711408169926813,9.0,1.3666666666666671,0.9166666666666679
UT13,Good_Run_20230918,Good_Run_20230928,0.5142185804464788,0.8228048661918919,10.0,0.23333333333333428,1.033333333333335
UT13,REM_Sleep_20230919,REM_Sleep_20230919,0.9145339478562033,0.9777393525422479,0.0,1.0,0.0
UT13,REM_Sleep_20230919,Good_Run_20230920,0.6488008463844406,0.9295627183836705,1.0,0.23333333333333073,0.33333333333333215
UT13,REM_Sleep_20230919,REM_Sleep_20230925,0.6779680137810034,0.8099864813163096,6.0,0.5500000000000007,0.3000000000000007
UT13,REM_Sleep_20230919,REM_Sleep_20230925,0.6877441083709783,0.8682864746035653,6.0,1.5666666666666664,0.3000000000000007
UT13,REM_Sleep_20230919,Good_Run_20230926,0.4876174964886483,0.8877561383686262,7.0,0.03333333333333499,0.6666666666666679
UT13,REM_Sleep_20230919,Good_Run_20230927,0.5197298502598645,0.8885542474366456,8.0,0.06666666666666643,1.2666666666666657
UT13,REM_Sleep_20230919,Good_Run_20230927,0.5217873158499267,0.947400376317598,8.0,1.3999999999999986,1.2666666666666657
UT13,REM_Sleep_20230919,Good_Run_20230928,0.5163337511476053,0.9148376499415439,9.0,0.20000000000000284,1.1499999999999986
UT13,REM_Sleep_20230919,Good_Run_20230920,0.5788302547244861,0.917095239988872,1.0,0.7666666666666693,0.33333333333333215
UT13,REM_Sleep_20230919,REM_Sleep_20230925,0.5374689845188426,0.7871587577341971,6.0,1.5500000000000007,0.3000000000000007
